,team_nusers,team_degree,team_degree_centrality,team_betweenness_centrality,team_closeness_centrality,team_eigenvector_centrality,team_pagerank,team_avg_users_nshot,team_avg_users_in_degree,team_avg_users_out_degree,team_avg_users_rank,team_avg_users_diversity,team_avg_users_nskills,team_avg_users_nfollowers,team_avg_users_nfollowings,team_avg_users_avg_shots_ranking,team_avg_users_avg_shots_ntags,team_avg_users_avg_shots_ncomments,team_avg_users_avg_shots_nlikes,team_avg_users_avg_shots_nviews,team_avg_users_avg_shots_diversity
422,7,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.632653,4.326531,8.020408,0.024490,0.121702,0.632653,28.775510,22.551020,0.017360,0.190318,0.257817,1.501733,16.259388,0.021180
423,10,1,0.000246,0.000000,0.000246,0.000000,0.000606,1.940000,1.720000,7.380000,0.016536,0.098946,0.350000,8.600000,18.750000,0.002094,0.113946,0.052518,0.812603,22.905637,0.005936
424,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,21.000000,8.000000,33.500000,0.090909,0.818737,2.750000,55.750000,67.750000,0.002214,0.053029,0.011234,0.227397,3.556800,0.005823
425,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.080000,7.400000,19.040000,0.060000,0.208375,0.680000,41.720000,37.400000,0.001846,0.087695,0.025345,0.412729,11.384605,0.005608
426,2,2,0.000493,0.000000,0.000493,0.000000,0.000606,21.750000,396.500000,32.750000,0.133929,0.802353,3.750000,3160.000000,64.250000,0.001945,0.103746,0.154206,5.052839,194.844010,0.008670
427,7,2,0.000493,0.000000,0.000493,0.000000,0.000875,5.142857,10.000000,10.510204,0.055380,0.217135,0.857143,62.469388,23.979592,0.003867,0.164153,0.005579,0.518348,14.395213,0.009052
428,1,1,0.000246,0.000000,0.000329,0.000000,0.000472,18.000000,7.000000,18.000000,0.000000,0.119609,2.000000,57.000000,36.000000,0.004228,0.558642,0.052469,0.515432,25.691358,0.039194
429,7,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.020408,7.122449,15.346939,0.038225,0.176447,0.714286,41.183673,32.102041,0.005079,0.323010,0.180360,2.375112,34.168903,0.024656
430,6,2,0.000493,0.000000,0.000685,0.000000,0.000642,35.500000,23.250000,69.361111,0.076003,0.507499,1.722222,387.666667,159.638889,0.000642,0.028729,0.011844,0.272965,5.421472,0.002976
431,22,9,0.002218,0.001446,0.029820,0.046248,0.001704,1.756198,8.537190,7.022727,0.014205,0.070584,0.264463,58.179752,16.092975,0.000326,0.016671,0.008351,0.215651,6.340629,0.001112
